env_score,technical_component,level_confidence,coverage_score,explanation_score,behavioral_score,star_hits,has_outcome_number,filler_per_100,hedge_hits,word_count,delivery_score,label,label_str
69.325493989789,59.603423233266014,0.7438625070831822,41.54598837151126,63.024203284385514,62.00696111014028,3.0,1.0,2.2620789106382317,3.0,138.16953477977276,63.16828789699287,2,Lean Hire
71.6693056667805,72.67198205233085,0.8852210473682258,90.46502687572494,80.662634541788,88.00741817565375,3.0,1.0,0.46605023501249143,2.0,206.87571920844246,68.12373381533632,3,Strong Hire
33.64012315593823,31.739960431255618,0.5699592026991513,65.35496788895216,48.65374277428168,44.94375109017979,2.0,1.0,3.067482477743193,2.0,136.06398123858722,26.614165393160555,1,Needs Work
51.79915086722186,48.79998432970192,0.609541413941423,77.08352934193269,41.327091598170405,76.53253731854593,3.0,0.0,10.009918254627848,0.0,190.43066292841158,34.527524459682716,2,Lean Hire
79.80659426140451,84.27684270776123,0.8119451941099834,86.02598984531764,98.29944816768914,80.03352604955786,4.0,0.0,3.133369977942702,2.0,152.31000208731422,91.89896472171529,3,Strong Hire
52.55675807691845,39.940986755796544,0.3324489468513093,49.30081246724721,50.29089011809282,47.85781591930206,1.0,0.0,9.035371512547712,5.0,200.83379115581027,26.43864410682312,1,Needs Work
80.55531431621645,71.1776823772188,0.6221350916855996,80.16365426705592,64.72098580189203,83.95113884298209,4.0,1.0,1.7271432086370815,1.0,243.4151622841105,91.87122765352859,3,Strong Hire
31.711931081271395,22.892336525067776,0.4564007458170699,33.13605820335597,51.08442464598794,46.72499192379873,1.0,0.0,3.6603522173955705,8.0,100.28579654947217,26.934572772930693,1,Needs Work
54.752411628482875,57.55970332081957,0.9270589907022135,74.76621028939114,46.62517820594165,75.50574844828905,2.0,0.0,3.7594060464221672,0.0,220.99287918703786,58.90705051664062,2,Lean Hire
71.40071443236991,78.54402345283434,0.6433434329765287,68.67546282919005,43.614751340350665,72.74730282108922,3.0,1.0,8.281904203486416,1.0,170.2049767614786,71.91193379094405,2,Lean Hire
87.41881308564946,77.55289201450361,0.7256851708282436,60.94182524519899,76.34062955562176,79.79649322515294,3.0,0.0,0.7505656962277003,1.0,244.9482208764175,68.68740334683409,3,Strong Hire
84.47304336103261,60.612525307969634,0.6020118553492178,58.3617906978113,68.52173718450555,72.24506433301745,2.0,1.0,5.240821696431994,0.0,135.26787848120765,62.59278655903491,2,Lean Hire
43.492392968425285,65.09975368179224,0.6559197950683792,61.11459053047575,57.45866103892012,57.99175030711882,2.0,0.0,5.420567783393442,2.0,138.8746407670689,44.43276127485885,2,Lean Hire
84.41122127686299,53.84917290125814,0.717123977493277,51.95156908368915,65.14236185642504,63.48069176721271,3.0,1.0,3.7664842212386276,1.0,228.59992884118398,60.566123271623944,2,Lean Hire
38.065788550851664,27.48239692430911,0.28390361885732346,32.44818089185985,31.65247508140696,22.441178110697354,0.0,0.0,7.984690262930602,7.0,116.1982570278683,30.6938024419524,0,No Hire
62.00695264735789,42.86155803074891,0.41421013235735504,55.05845086910432,48.2318009180303,38.43029776650303,2.0,0.0,14.954769742990466,5.0,85.308833760531,56.73867029519266,1,Needs Work
62.84158142337154,47.19764106363776,0.5336929723279861,63.08691162080924,30.221550576630065,31.71770840809233,2.0,0.0,8.499343844831035,4.0,72.84261749893344,36.647197584888694,1,Needs Work
89.93864388103498,84.01069659246043,0.7447501325334618,66.66211590779307,72.51851197073455,84.19066644797009,3.0,1.0,2.097773253624082,0.0,118.0,93.1854437954818,3,Strong Hire
44.64774641939179,31.623648910231253,0.190175602801408,23.090742282482108,16.1072307407468,5.855997155956651,0.0,0.0,9.417426137142803,7.0,93.55629482347777,38.722887169827594,0,No Hire
60.77454441088528,38.212191092367775,0.4402535829013611,72.93052496559494,53.349198982630796,89.47070156845018,3.0,0.0,2.5033648280872676,3.0,154.08846162162413,73.6944076246257,2,Lean Hire
45.12234358894755,59.76935312305247,0.5974706687471598,68.83648093964675,47.27314673358999,50.11111560702059,2.0,1.0,6.795121046395003,4.0,125.51786857803161,67.17016249594633,2,Lean Hire
51.94103314460212,65.28147227507547,0.635900338389387,48.17993391957548,53.9864429567185,65.2461647248844,2.0,0.0,12.080307256565225,1.0,226.67858152266746,53.707642389633605,2,Lean Hire
43.39548741604175,61.60385383320434,0.6484087555878687,71.8394859825051,68.46161547385955,57.628217582812354,3.0,1.0,11.24403837361456,2.0,153.5305024770575,80.22198029748668,2,Lean Hire
77.98087717913552,79.38230198700838,0.777735327189528,71.24068124591693,72.65916822951559,63.607153867076555,4.0,1.0,0.47942466218447666,2.0,220.0125538205848,74.49614932308162,3,Strong Hire
47.44489096282167,53.11863616028357,0.7302949954500664,60.74334153503863,38.34959973038684,64.76941809513832,2.0,1.0,2.8538232620630266,0.0,179.69596762803266,68.90935667144407,2,Lean Hire
80.40809039921935,82.64442811748322,0.6881486120832854,72.47063471873743,78.72537533035779,81.17156603595252,3.0,0.0,0.8344576977876189,1.0,227.09554122247556,64.22230000416793,3,Strong Hire
59.744410869041985,52.352004742925374,0.6530983399704102,51.87494596556469,27.657261895612876,63.81370373790883,3.0,1.0,4.160550709854717,2.0,159.2361494320522,61.07633812625687,2,Lean Hire
60.612643082900945,45.21640069650686,0.587472466903571,33.65544788572299,49.126787059026455,30.8824322651348,2.0,0.0,16.77831065787313,3.0,160.96885890071474,56.952455344800995,1,Needs Work
89.19046987696835,86.81235032287631,0.7445216353704025,73.51083969238012,78.10417576114986,82.02986971190052,4.0,1.0,3.304112474571929,3.0,144.221670099711,84.94796785578137,3,Strong Hire
87.47424329667597,71.54420485278122,0.6831354239219988,59.44436529672856,68.7522179243624,60.89328890473876,3.0,0.0,10.692190895418761,2.0,192.04070338362848,34.98251279544239,2,Lean Hire
90.86478524787759,72.85876432820105,0.9138876486184726,64.27493300021823,69.32824830581404,73.06969039024314,4.0,0.0,2.9301213601427536,1.0,172.9805090572138,81.17850165341333,3,Strong Hire
13.901771170604484,38.975488647842155,0.4869652536804562,7.971353888345167,31.17447947396811,14.278153228820795,1.0,0.0,27.79610571611284,8.0,59.62005244045495,5.0,0,No Hire
42.282287760463404,38.0,0.7821826115427584,64.98623864708327,70.32663136502084,59.95563538290187,2.0,1.0,8.007077819328725,2.0,217.68932865484015,48.425598059997355,2,Lean Hire
87.02931863517608,78.94766211474048,0.8084284801107929,61.74190616653126,82.01986859775195,91.15915952667405,4.0,1.0,1.5476901872315032,1.0,144.03090945127718,71.76983043663166,3,Strong Hire
36.79744615207271,35.81905956157248,0.5268085712115499,63.90861883427235,59.2214034236779,21.66750827531956,1.0,0.0,12.376773412917917,3.0,89.69371335296236,37.06991229400395,1,Needs Work
80.53344883000742,74.71630661090832,0.8247854523119855,80.67300375632637,67.27707158874614,84.78828266918205,4.0,1.0,2.8754065100262634,1.0,196.0933895888564,93.1010459578761,3,Strong Hire
38.408910214338164,53.34803898658848,0.39988869030804025,30.099242775837254,43.495307710241704,72.33616526632771,2.0,0.0,10.432149724607008,2.0,101.42099116079591,41.358638302883875,1,Needs Work
84.13103062592894,67.26752112155327,0.717133098584421,66.03174504304404,78.54353575474028,71.86228488193572,4.0,1.0,1.9986587665437219,1.0,239.93759630434454,76.9379657302491,3,Strong Hire
83.95142965739478,64.88760669645963,0.6797088861869965,46.66018477232073,64.02817766287248,51.67791102585192,3.0,0.0,1.941851068479541,2.0,115.08848346524022,83.88414696956019,2,Lean Hire
79.16523887199932,71.18073153422719,0.9640892383880713,45.37982014006532,60.268569870106965,67.7445923171706,3.0,0.0,1.6475140671566038,2.0,187.35255442232494,53.582536787630836,2,Lean Hire
42.50879263391439,41.81630875652234,0.5497624207983244,48.42568454120865,29.45293857242536,40.4100425816976,1.0,0.0,8.4523075835906,2.0,144.2568423336348,80.0,0,No Hire
18.222901019624,60.0,0.2126741541623721,30.449206250728047,12.681756646290655,35.39607930423435,1.0,0.0,14.98292777415014,9.0,72.8115579561196,51.870514376409616,0,No Hire
63.61991548434199,66.24141586254225,0.6290442599467815,53.25565448317216,59.76394160006616,54.043790955025706,3.0,0.0,2.4776201840179777,1.0,208.41925047159367,53.80058966625922,2,Lean Hire
75.13043952738855,76.20723291134945,0.9221729399574301,74.27564586062026,67.26439183367309,83.40847146041405,4.0,1.0,0.40518410869067584,0.0,197.24639547842875,83.47294079482371,3,Strong Hire
70.0,31.71269884188334,0.46358553917199685,23.583848999776922,29.45577398664777,27.1431543983588,0.0,0.0,24.95681218593853,12.0,99.16682794272393,27.54129601456076,0,No Hire
69.80973471923886,44.01922952297645,0.41122460447190456,39.83410453950598,64.02194866233967,21.24564490610825,2.0,0.0,6.826478847186241,3.0,219.03836830454262,31.998979552254866,1,Needs Work
10.0,53.542676562141175,0.7527241471127635,11.98745795810635,26.116910416751068,33.121183354224826,2.0,1.0,8.35631168274842,5.0,115.54213564004246,72.38125207557604,1,Needs Work
66.82970120897288,38.778307152032625,0.5672600978045736,40.57861284024495,28.54530380007565,50.65037135011754,2.0,0.0,3.6339823058087175,2.0,110.1414021453086,37.4790152393031,1,Needs Work
17.269238460873655,22.099030963238384,0.36785667614709416,14.869623059421878,37.80439100257597,33.050490222413494,1.0,0.0,30.580539243773245,10.0,123.93861476268607,30.49106277986303,0,No Hire
72.32520040007256,37.91504399559435,0.4265573229577174,23.970543465587404,16.925846941522547,36.90795892085637,1.0,1.0,9.310150563594862,2.0,133.85994445642865,24.893348337299805,1,Needs Work
29.101333602247447,5.4304188643113065,0.2960923004074042,10.96758536359023,17.813514304449164,6.134214449748821,1.0,0.0,25.349854499507263,5.0,60.29750450012476,27.81160542921368,0,No Hire
21.67766773203779,19.09369487203076,0.41820811368200367,45.031770654611265,7.793216003638179,29.146700540462167,0.0,0.0,16.199015659442853,10.0,43.337995059295764,16.85808423264215,2,Lean Hire
30.20612325007178,21.920767648345564,0.11171564440891676,5.024270621868087,18.604418103868404,25.835290489510307,0.0,0.0,11.816057914113063,5.0,148.35565229676985,28.676040987317055,0,No Hire
66.35727324078496,56.07725979506229,0.6223936367961012,43.67821364427595,22.59701619760623,40.99718443209633,1.0,1.0,7.983193083991097,7.0,116.30198713730115,43.44256286196084,1,Needs Work
27.59118663871126,5.0,0.2516464828060711,26.212400486107967,16.10192188813255,15.156242930447137,1.0,0.0,19.67022086151541,8.0,85.41397016972415,18.179545985263914,0,No Hire
69.93199939269272,52.7737771741311,0.7193968568900155,64.85367588546853,70.46487474566581,75.81719214242638,3.0,0.0,6.030131741269031,0.0,177.6016233487427,62.89534255987624,2,Lean Hire
73.46698071151764,68.60745175128126,0.7613189345213709,88.35849122764796,63.29462930753049,65.39015187839496,4.0,1.0,1.9436745891955454,2.0,246.3421077750993,86.73874469395803,3,Strong Hire
47.55903482653331,35.770355517210135,0.5334424054922783,28.86338108087775,61.63081070355962,29.405710673677216,1.0,0.0,18.3137588600122,7.0,155.71702263177585,38.83248061257773,1,Needs Work
82.57813672191035,78.2646474796966,0.9334187723924754,94.52906317652803,67.98748412641534,81.27882621212895,3.0,0.0,1.2062026692327832,2.0,179.08945071274397,66.91371834825785,3,Strong Hire
36.47129941579714,54.987027399003296,0.34303764055324315,48.68701911526669,42.7832443888758,62.057080468075156,2.0,1.0,16.29077126985842,4.0,95.09948608156034,44.30038075574031,1,Needs Work
38.823378386334326,26.337917353550523,0.49146054449169124,22.942543321385475,30.63044576476171,30.123873237089967,2.0,1.0,6.039571472319771,1.0,155.0170234912653,66.02466271730925,1,Needs Work
50.969741110422305,70.94568722415774,0.6050982868371958,60.712746774309295,67.59758423928719,57.8201418371495,2.0,1.0,5.447036958382439,3.0,152.91427137043894,87.37585153007178,2,Lean Hire
53.580970341804665,33.32403427322475,0.42882933745190505,54.92619488322314,46.40061576270686,41.69269668903399,1.0,1.0,10.080480728981508,6.0,178.58473749988497,47.29714248879637,1,Needs Work
60.87228702411395,83.27221738492568,0.8241064412164013,71.2547267559445,60.64662905996423,52.63153048124741,2.0,0.0,6.88031631897864,1.0,78.0,39.605161607922966,2,Lean Hire
69.53019025229615,99.6614382834562,0.9088553662727914,66.30815271388144,70.58376086742683,79.3104170787524,4.0,1.0,0.7068040210762437,0.0,146.83459568493063,72.94590335207579,3,Strong Hire
61.407057934554786,53.655857483050454,0.8266736157447873,47.47817893401601,75.98304414008237,51.719569154405704,2.0,0.0,1.3441584423304813,3.0,142.641562391606,68.31951782270752,2,Lean Hire
64.34377033906608,76.17430768522635,0.6979359147766375,77.75518554020992,74.55687894779847,88.32017030080124,4.0,1.0,2.7671384359863103,0.0,168.3376691839314,68.89187203528394,3,Strong Hire
35.97256256405912,25.884021719264567,0.7561604628038824,34.558307299486195,63.39571866119219,47.94112430477443,2.0,0.0,5.646708252624412,4.0,150.04187370329828,76.49617565187137,1,Needs Work
4.038615559930598,18.668728867020796,0.23898907614603446,25.360446456302682,20.35950186685787,28.651495262487547,0.0,0.0,19.07013601935462,3.0,56.03890505528027,33.67244929615697,0,No Hire
73.62607428807686,78.08934985583743,0.8546341148345702,60.43902222281345,87.96848094628082,81.08161606566912,3.0,1.0,0.43319343654654074,0.0,161.10818345181158,82.51023497156471,3,Strong Hire
71.93632203358537,64.93255584323632,0.7292209327799338,80.26649762128389,68.51101997403316,85.16785410425453,4.0,0.0,0.3966330107441011,0.0,165.42499638628996,78.12239342660396,3,Strong Hire
74.10628433401396,76.35007356650671,0.4568286810247957,47.97187398973734,62.575742147965684,56.457027752120325,3.0,0.0,5.312591448640233,1.0,100.44372365290258,73.81067167670975,2,Lean Hire
14.82185513472832,11.730232346481351,0.3177547052043917,37.71107067348138,11.018865908846283,32.06623993724928,0.0,0.0,20.137719488529,7.0,36.498645737080665,12.901558361111668,0,No Hire
22.87310982172881,25.013410837689474,0.6094628630952208,46.43460649939437,27.235751168377753,39.18674027161204,1.0,0.0,8.937321310737968,2.0,174.59696042785916,44.3576140599536,1,Needs Work
30.69446021365651,24.39082498183918,0.2824568178659928,29.377705735520475,9.362183240858096,17.057350158796773,0.0,0.0,21.152536036670053,6.0,89.72819950018422,19.673493744153273,0,No Hire
82.8576211662751,62.56932717072422,0.691440718936651,49.01520858205797,55.75159803313365,60.643251009616634,2.0,0.0,2.2360956355236254,2.0,204.87144655795987,68.5529866707286,2,Lean Hire
38.562168067104864,50.19820339639282,0.6314378084071646,40.03760507781416,58.019063795936304,75.95774880713239,3.0,1.0,3.677385380494888,2.0,163.28691061206854,64.74032692031233,2,Lean Hire
67.14199917648034,75.95534816861402,0.6589292888364544,59.10098699181712,59.66650048829375,57.79483000086372,2.0,0.0,4.734867083336604,0.0,129.36926246054082,61.119631429275465,2,Lean Hire
9.445111929436727,30.127136403386267,0.5752045906122907,26.125437960060363,15.229000005910311,33.73994169363283,1.0,0.0,12.114878458310784,8.0,104.20233251417625,38.50695950946209,0,No Hire
25.454687982546634,23.311868768809653,0.3355420331769071,14.804215804611534,5.0,37.17421951560149,0.0,0.0,12.661840592484596,5.0,79.80687564434086,22.718515756325527,0,No Hire
46.62995977042132,45.26267260285972,0.4363700918114878,69.2468587995819,60.763427891999406,54.918540309428295,2.0,1.0,1.764478378883774,2.0,133.81973728105368,78.69130632076036,2,Lean Hire
3.320662846029226,13.839990658392892,0.43275115200560244,26.82143931781998,25.339206262123007,17.695114511875758,1.0,0.0,37.80523183939402,7.0,84.79032003252553,27.52612747456193,0,No Hire
79.44422856038155,64.71636503503493,0.647789602949438,66.97280792038288,66.02121124415206,72.58138314576466,4.0,1.0,2.5427077019541424,1.0,191.5656767532738,81.11521968147959,3,Strong Hire
46.46427284701217,46.22195527680818,0.3901858919830827,25.256614808036062,20.102124523421683,36.080956792911536,1.0,0.0,3.784698808745267,5.0,134.31963851251302,37.75513176454486,1,Needs Work
8.474886379397287,32.492637420475155,0.1,28.617222530459912,8.397934563831477,23.457399514552066,1.0,0.0,14.771079763065162,8.0,76.52633092400627,47.69698045289681,0,No Hire
70.66154510291399,62.12209551399192,0.6281271906607276,56.90904921271514,47.849714977364094,60.48879218652915,2.0,1.0,4.794905717499052,3.0,133.01735388207695,66.7700048664739,2,Lean Hire
24.74091865553601,35.35558456569519,0.24818521703651444,26.663793332115254,17.85474932706445,50.774399984243566,1.0,0.0,23.772880332578627,8.0,81.883820880633,25.819066999292538,0,No Hire
84.23789339216118,54.483926116392944,0.41676420995870966,28.362794296756228,34.408837900360375,46.29221903734506,1.0,0.0,6.529009327111782,4.0,95.1480853408388,30.04319661498534,1,Needs Work
66.99216497280152,35.49955578022085,0.4054523388989501,14.387651034873258,72.89310122789843,58.53217427389538,1.0,0.0,12.69272648212198,4.0,95.26386207135207,45.63635304804776,1,Needs Work
77.30775562837539,81.07475253880226,0.7761757230021034,73.36026869198615,63.53967945998728,74.70449133388516,3.0,1.0,0.7822280867148148,1.0,226.82741181440153,73.75369517715087,3,Strong Hire
65.28620365004745,40.98205250469862,0.4514904740784086,62.81174958804296,45.58610968851415,45.75837567772071,1.0,0.0,5.945791995176073,1.0,189.45540147987964,58.531881115006286,1,Needs Work
70.88219374631863,66.34980643624483,0.7241484402598463,60.86225708856854,80.63478899074713,83.62791205389259,3.0,1.0,3.6467810317436284,1.0,149.84200198600232,59.67210361983886,2,Lean Hire
54.129349599850066,49.05498516853791,0.2681682719949835,47.03259809988108,54.15524516103433,35.63123989175845,1.0,0.0,3.7110002940571305,4.0,226.34798011698422,46.82908620643938,1,Needs Work
66.94436216402302,65.61641444142877,0.6242125871927386,41.87413668534087,79.31767241376443,76.46376232344085,2.0,1.0,5.039927430472608,3.0,132.29375893924532,51.59496415797369,2,Lean Hire
2.390494711509522,22.16567043161144,0.10711683358550422,32.252306221413384,28.950313557375363,33.51211615872395,0.0,0.0,36.580156019725564,4.0,143.05140491074138,7.56218046933818,0,No Hire
50.87607970723734,49.66187600820575,0.6955870016412857,44.97396453100751,59.41437271530903,39.92328720309418,2.0,1.0,6.141343930324962,1.0,151.61254999667997,76.6739006622291,2,Lean Hire
48.35365516910754,33.968324675798975,0.42738444593163405,37.18674399621238,43.36156957994223,58.582935238226966,2.0,1.0,10.065524107942474,8.0,48.0,29.70642434901442,1,Needs Work
50.34974707491563,73.34897779779706,0.5095847388699274,42.71053138803731,65.8111922462611,58.85813034213335,3.0,1.0,3.1625856209942125,3.0,120.7432077811602,46.86940297991613,3,Strong Hire
29.89048140703652,51.42762966588441,0.3907463936410486,60.67499706372107,21.729057290672927,38.95834833884772,1.0,1.0,10.290825880454161,5.0,128.05368105310922,58.029173257275914,1,Needs Work
63.27295161212925,25.482963561700547,0.7043179813345098,47.057044347680936,35.07493781470442,26.53540535107122,1.0,0.0,17.121278559957773,1.0,91.75193254296244,55.932266788708745,1,Needs Work
49.782426053252735,50.18049591628967,0.98,54.93401808367141,62.73642648179224,72.57798276653901,3.0,1.0,11.177703038290838,3.0,243.6659235097474,69.61892403133086,2,Lean Hire
54.66434521059574,51.74495621243373,0.7178607122794556,65.7711072406292,44.48453485681712,62.2382212800463,3.0,1.0,1.746744967412067,2.0,179.8908281248013,76.39469558676507,2,Lean Hire
16.703688565167067,42.1387935283918,0.2745039229843641,65.01635923194488,36.784162568100854,57.098572903460806,1.0,1.0,10.919117953444967,3.0,166.38061045509016,40.36772162289479,1,Needs Work
16.945930838356443,45.4486021774895,0.24673629065879465,31.594419882687458,30.11262250596892,22.69671175753643,0.0,0.0,37.27611149703878,5.0,43.38865912475174,20.396754827739215,0,No Hire
77.7442452906117,43.62446228170004,0.43125017026105616,18.471483751291018,11.947263694895739,46.133069660790866,2.0,1.0,15.820797927122873,4.0,140.16551036346638,34.71718417640809,1,Needs Work
53.94149378858731,63.58293528756591,0.41781756606425435,54.90364732094075,48.5198905792752,71.29267053489522,2.0,0.0,11.275320914568269,3.0,160.36876873937322,70.36921948840981,2,Lean Hire
59.770689209964495,60.955548242657564,0.7465222738198793,43.58135800312156,56.95989330096356,66.52852718772365,3.0,1.0,10.66410412705596,1.0,188.6864201722804,80.44030348271319,2,Lean Hire
80.32774565453731,93.14023443325273,0.7720535582349667,65.33353720888165,47.96803096949296,77.21616124100237,3.0,1.0,7.491804302669336,0.0,201.92725098542482,70.07778018388451,3,Strong Hire
42.84876245668319,19.421481257229885,0.23315221796566662,22.059347963505036,35.514248429314634,36.63977068349121,0.0,0.0,20.45397274254063,8.0,24.63139667557183,9.747728724397327,0,No Hire
79.80028808113249,32.03668093908391,0.5890697572197697,42.61560453003982,35.376506375775435,38.34148772650981,1.0,0.0,7.4126097864205365,3.0,83.93986076737926,43.800651653286224,1,Needs Work
63.02317155426705,55.920771596973196,0.624994310835197,48.42340953986451,70.05381252074261,53.67779952444104,2.0,0.0,1.3990486844624606,3.0,167.78238452139126,54.70836433110238,2,Lean Hire
52.266063932517525,64.42995391565908,0.576793398371036,64.31238006909301,44.52171758446554,45.302808676659524,3.0,0.0,4.501225526876543,0.0,301.1883918979909,86.98468715023216,2,Lean Hire
82.19066061241234,87.74747249678248,0.8894031728214091,100.0,69.77996790808736,92.39940613569068,3.0,1.0,0.5922849405752652,0.0,195.29973307844045,92.55099057179319,3,Strong Hire
52.27130606475285,65.9706145432084,0.6361361436788784,71.04094027473289,63.360214227438576,66.51912265096318,2.0,1.0,1.0747796623636827,3.0,136.10610732783584,59.130814344513944,3,Strong Hire
49.608169467729304,39.971538335605835,0.2842684976427219,66.10935508856626,45.22350122268777,48.84609133742728,2.0,0.0,11.832811179029367,5.0,133.22548989133716,36.71825341820933,1,Needs Work
55.566057443507525,85.59782450958542,0.7582522245435155,41.109216313482364,52.706266305544546,50.44442013168329,3.0,0.0,6.383760288225787,1.0,140.4234614070617,48.19128209395625,2,Lean Hire
39.483689750646235,58.91348205145196,0.6304520219051613,53.95701920885942,49.35636103390178,69.96550480938541,2.0,1.0,4.013501713968593,3.0,130.19389386454458,72.36506927722058,2,Lean Hire
49.5529025322153,42.5752557118016,0.7397647549911633,38.63422991625724,21.877851359264742,35.91171712434799,1.0,0.0,10.374714181732298,4.0,146.49166928171104,55.24630881957997,1,Needs Work
92.51145795891995,95.69690609632914,0.8068221926119896,50.80827392361742,72.09446079445135,82.28148347378945,3.0,1.0,3.2447408140228573,0.0,206.53815256527358,70.53750320425434,1,Needs Work
